Wall time,Step,Value
1716320911.5360408,0,0.09341295808553696
1716321138.1896484,1,0.0899675115942955
1716321364.7285385,2,0.08780600875616074
1716321591.1853828,3,0.0864393413066864
1716321817.6768708,4,0.08563115447759628
1716322270.7301362,6,0.08306800574064255
1716322724.191251,8,0.08238031715154648
1716322950.906814,9,0.08303804695606232
1716323177.6492221,10,0.08055512607097626
1716323857.670073,13,0.07934724539518356
1716324764.5851512,17,0.07786048203706741
1716324991.4102495,18,0.07772786915302277
1716325218.2483408,19,0.0772237628698349
1716325444.9138482,20,0.07578717172145844
1716325671.5204418,21,0.07544855028390884
1716325898.2104902,22,0.07560712099075317
1716326124.8958282,23,0.07527097314596176
1716326351.644995,24,0.0752752274274826
1716327031.7135653,27,0.07402119785547256
1716327258.3576906,28,0.0746077373623848
1716327484.996021,29,0.07360877096652985
1716327711.479483,30,0.07385346293449402
1716328164.3296332,32,0.07306486368179321
1716328390.8228219,33,0.07221374660730362
1716328617.2794669,34,0.07175488024950027
1716329070.2613606,36,0.07198235392570496
1716329296.7406595,37,0.07111765444278717
1716329523.2136035,38,0.07197213172912598
1716329749.757571,39,0.07172240316867828
1716329976.3142748,40,0.07199028879404068
1716330203.250429,41,0.07167850434780121
1716330430.094774,42,0.07191867381334305
1716330656.8242564,43,0.07116984575986862
1716330883.5059505,44,0.0713631734251976
1716331109.9281278,45,0.07079852372407913
1716331336.351438,46,0.07072994858026505
1716331562.6873605,47,0.0706055760383606
1716331789.132943,48,0.070905402302742
1716332015.4694443,49,0.07003266364336014
1716332241.5905774,50,0.07257096469402313
1716332467.7445977,51,0.07122497260570526
1716333146.3493207,54,0.07107491046190262
1716333372.578464,55,0.0703512579202652
1716333598.767876,56,0.07018013298511505
1716333825.0887725,57,0.07012007385492325
1716334051.4014719,58,0.06871631741523743
1716334277.555476,59,0.07084512710571289
1716334503.6682556,60,0.0711357370018959
1716334729.7896433,61,0.0703153908252716
1716334955.8473134,62,0.06979752331972122
1716335182.3103216,63,0.06975430995225906
1716335408.8433168,64,0.06976118683815002
1716335635.275967,65,0.06976798176765442
1716335861.4477675,66,0.0696716234087944
1716336087.5731366,67,0.06922060251235962
1716336539.879551,69,0.06860422343015671
1716336765.877292,70,0.07144531607627869
1716336991.9198287,71,0.07075930386781693
1716337218.020591,72,0.070365771651268
1716337444.0947554,73,0.07056603580713272
1716337670.158685,74,0.07008729875087738
1716337896.1715574,75,0.0690377950668335
1716338122.219219,76,0.06977163255214691
1716338348.266677,77,0.06925390660762787
1716338574.3822753,78,0.06983654946088791
1716338800.4679344,79,0.06867633759975433
1716339026.3994412,80,0.07317561656236649
1716339252.251736,81,0.07168658822774887
1716339478.1443667,82,0.07152332365512848
1716339704.1214123,83,0.07077068835496902
1716339930.047327,84,0.07069158554077148
1716340155.9463928,85,0.06984066218137741
1716340381.7758074,86,0.07034079730510712
1716340607.6374166,87,0.07038044929504395
1716340833.4892287,88,0.07022664695978165
1716341285.2797358,90,0.07306475937366486
1716341737.152213,92,0.07189518213272095
1716342189.0563295,94,0.07222158461809158
1716342867.2442808,97,0.07154989242553711
1716343093.0647283,98,0.07155142724514008
1716343318.9110284,99,0.07131282240152359
1716343544.6719284,100,0.07117284089326859
1716343770.4727771,101,0.07183289527893066
1716343996.3207371,102,0.07152169942855835
1716344222.2144747,103,0.07140053063631058
1716344447.993844,104,0.07251325994729996
1716344673.8599136,105,0.07089317589998245
1716344899.6585083,106,0.07184398919343948
1716345125.4869554,107,0.0713031142950058
1716345351.3121593,108,0.07175814360380173
1716345577.0557225,109,0.07065103948116302
1716346254.4747746,112,0.0724555253982544
1716346480.3638031,113,0.0711841881275177
1716346706.1625438,114,0.07146205753087997
1716347157.6910489,116,0.07150329649448395
1716347383.51032,117,0.07188471406698227
1716347609.3377674,118,0.07193481177091599
1716347835.3219478,119,0.07115241885185242
1716348061.1740086,120,0.0717412605881691
1716348287.0134697,121,0.07152441889047623
1716348512.892069,122,0.07159004360437393
1716348738.9679503,123,0.07179088145494461
1716348964.8853657,124,0.07229083776473999
1716349416.581935,126,0.07248634099960327
1716349642.4642887,127,0.07197503745555878
1716349868.233023,128,0.07171346992254257
1716350094.1087165,129,0.07118240743875504
1716350319.923529,130,0.07159256190061569
1716350771.5024803,132,0.07128224521875381
1716350997.2311757,133,0.0718899518251419
1716351222.965946,134,0.07195490598678589
1716351448.7012098,135,0.07089346647262573
1716351674.4917617,136,0.07133950293064117
1716351900.1806204,137,0.0712403953075409
1716352125.9136646,138,0.07174679636955261
1716352351.8853433,139,0.07142703980207443
1716352577.5802941,140,0.07228247821331024
1716352803.2817845,141,0.07158873230218887
1716353029.046169,142,0.07193809747695923
1716353254.7682314,143,0.07105174660682678
1716353480.5355527,144,0.07193328440189362
1716353706.1730554,145,0.0711638405919075
1716354157.717963,147,0.07092056423425674
1716354383.4619732,148,0.07122049480676651
1716354609.194605,149,0.0712798684835434
1716354834.9370131,150,0.07222602516412735
1716355060.6594677,151,0.07099957764148712
1716355286.348921,152,0.07167563587427139
1716355512.1133342,153,0.07145500183105469
1716355737.8840601,154,0.07188104838132858
1716356415.2903013,157,0.0713573694229126
1716356641.0294702,158,0.07115935534238815
1716357092.6962802,160,0.07153169065713882
1716357318.3803794,161,0.07125439494848251
1716357544.202827,162,0.07114128023386002
1716357770.0411386,163,0.07132858783006668
1716357995.8559194,164,0.07144338637590408
1716358221.7673798,165,0.07087147235870361
1716358673.4770906,167,0.07139156013727188
1716358899.2275238,168,0.07131364941596985
1716359124.988461,169,0.07091224193572998
1716359350.7427752,170,0.07124226540327072
1716359576.6178901,171,0.0717131569981575
1716359802.3824487,172,0.07141195237636566
1716360028.0743606,173,0.07145710289478302
1716360253.7347283,174,0.07155878096818924
1716360705.2171767,176,0.07103586941957474
1716360931.074185,177,0.07086468487977982
1716361156.7834752,178,0.07102297991514206
1716361382.7743046,179,0.07091613858938217



